S01: 6859,-6813,-8234,2121,-691,-141,49,-15,119.
S01: 1366,-11459,-6666,1443,-626,1066,129,65,127.
S01: 5843,-12275,-11605,228,-425,-381,49,33,119.
S01: 3720,-11517,-4699,-304,392,-108,105,33,119.
S01: 3661,-11696,-4907,-595,40,-413,137,105,115.
S01: 9037,-8813,-11922,221,390,-227,145,129,99.
S01: 2492,-11204,-5923,-950,350,-711,113,105,87.
S01: 7587,-9900,-8423,-791,-685,-1501,73,129,125.
S01: 10069,-4298,-4369,-2119,-1294,-1241,41,105,121.
S01: 12442,-5915,-16462,-1679,-815,-272,73,105,135.
S01: 7501,-3092,-14980,-1127,-327,110,9,49,137.
S01: 9763,-2635,-16177,-982,-937,-642,17,25,155.
S01: 13123,-4198,-24976,212,-594,1623,41,-31,161.
S01: 1900,-1605,-9244,-26,77,2078,49,1,119.
S01: 6140,-7759,-22955,1974,-906,1121,97,-31,137.
S01: 4471,-5137,-15706,1926,1056,2334,57,9,133.
S01: -1299,-8320,-4201,571,-452,-592,81,1,119.
S01: 12380,-6864,-17072,1376,301,593,89,-55,137.
S01: -3148,-11203,-7935,542,596,-689,121,41,137.
S01: 9350,-5984,-7769,-857,-338,-2446,121,17,129.
S01: 3923,-13725,-11577,-803,608,-1154,17,121,131.
S01: 9429,-2602,-1097,-1081,-949,-2047,9,49,127.
S01: 15925,-2040,-21462,-2170,-1493,-1325,-63,89,141.
S01: 7488,-1966,-13434,-30,302,2083,-23,49,137.
S01: -1908,-7091,-21657,-1175,-237,-289,1,41,141.
S01: 14604,-2922,-13908,583,-166,646,65,-15,129.
S01: 2152,-4620,-18552,942,253,1042,1,-47,117.
S01: 25312,314,-29416,1660,994,1847,105,-39,143.
S01: -6785,-13203,-8687,1444,790,557,73,-23,129.
S01: 13374,-8339,-5673,918,-593,-2045,129,9,155.
S01: 2254,-8054,-6363,-359,1207,-117,89,49,129.
S01: -3344,-8714,-3699,-1125,-1019,-2814,73,65,131.
S01: 25964,-1444,-15113,-355,-952,-885,57,65,131.
S01: 4337,-4525,-12350,-2679,435,599,17,129,117.
S01: 8355,-3732,-18158,-1220,-840,-291,17,121,135.
S01: 5616,-4393,-21174,-663,341,508,-31,33,151.
S01: 11795,513,-20898,-757,237,-124,49,1,161.
S01: 21544,-40,-15659,2125,-633,2489,49,9,139.
S01: -7634,-8504,-10627,513,-890,639,73,1,143.
S01: -1419,-8470,-9867,144,1717,-21,121,33,137.
S01: 8001,-3972,-12379,-644,-531,-2365,113,17,145.
S01: 15406,-1962,-9998,694,140,64,73,49,167.
S01: 4134,-10446,-16442,88,407,212,33,65,155.
S01: 8177,-5264,-11763,23,16,-944,17,49,131.
S01: 4282,-5114,-1669,-694,-623,-1392,33,49,117.
S01: 18663,-1810,-13080,-1627,419,-877,-23,89,123.
S01: 11188,-1373,-15295,-1170,5,279,-39,57,147.
S01: 8050,-465,-10390,43,-439,933,-15,65,161.
S01: 7173,-4200,-18532,-551,-232,510,-15,17,149.
S01: 13073,-1231,-15548,-211,-569,624,9,17,141.
S01: 4933,-1780,-10371,867,-418,1478,65,-31,137.
S01: 16817,-6041,-24487,1085,-226,2596,49,-23,145.
S01: 4261,-5543,-4796,1550,-493,1142,49,-31,149.
S01: -1922,-16266,-14495,1328,-769,607,113,1,115.
S01: -39,-6067,-2458,1999,917,282,49,25,143.
S01: 3672,-9699,-14252,979,484,-1039,89,33,117.
S01: 174,-11740,-6558,729,-331,-2427,121,57,121.
S01: 16320,-6609,-11932,-377,-216,-1297,17,105,109.
S01: 2960,-8413,-10891,-1439,-132,-892,9,153,111.
S01: 11297,-3957,-7279,-727,-622,-938,-31,129,141.
S01: 4573,-528,1148,-3184,-306,-1164,-31,161,123.
S01: 15743,-3274,-22554,-361,-271,911,-39,121,149.
S01: -32768,-18160,-755,-1229,-3559,2740,-71,97,139.
S01: 702,-7877,-19707,-680,198,721,-103,33,153.
S01: 13058,-1006,-7958,719,-83,1887,-71,-31,161.
S01: 14277,-5987,-10396,-1279,692,721,-55,-47,175.
S01: 14460,-992,-9415,1047,-544,2030,-47,-31,153.
S01: 7337,-7950,-13643,1501,-534,2844,-23,-95,179.
S01: 1595,-9279,-10783,-156,46,244,57,-39,151.
S01: 9396,-7769,-13994,119,192,-152,25,-55,161.
S01: 7648,-9120,-10688,149,135,539,81,-95,161.
S01: 7133,-8140,-17559,328,152,-72,49,-119,153.
S01: 11951,-4695,-5772,499,-460,-375,65,-47,139.
S01: 4706,-8254,-14349,380,-407,-219,73,-79,137.
S01: 8883,-10273,-6477,1360,-198,838,113,-47,181.
S01: 4844,-6339,-453,2600,100,1764,129,-15,159.
S01: 3251,-16524,-16400,-253,-441,664,121,-15,129.
S01: -1446,-14055,-12045,1200,495,-12,153,-23,103.
S01: 6959,-13327,-9963,927,-188,957,153,-7,139.
S01: 426,-13197,-15031,548,804,1470,129,-15,127.
S01: -32768,-16292,-1183,2852,-3329,-2385,241,-47,97.
S01: 25783,-6328,-3254,1321,166,-1058,225,-87,113.
S01: 4325,-18335,-14259,-542,365,-280,217,1,85.
S01: 10100,-11661,-5314,808,-58,-230,201,25,85.
S01: 5629,-13931,-6988,1318,-124,180,169,57,73.
S01: 5271,-14642,-6884,793,-106,-58,201,65,81.
S01: 6143,-11730,-2903,1625,368,-354,249,97,93.
S01: -3023,-15855,2041,-62,173,-666,177,65,89.
S01: 11971,-15565,-9447,555,-251,-1301,193,105,67.
S01: 10899,-15891,-5649,907,312,26,185,81,81.
S01: 4750,-12525,3844,1204,654,110,137,137,75.
S01: 10227,-11920,-6893,-206,-427,-665,145,137,79.
S01: 5364,-16148,-2447,-157,191,82,145,121,73.
S01: 5521,-13136,-4279,21,315,143,105,129,61.
S01: 14654,-15118,-4300,-453,-128,-109,129,137,69.
S01: 4767,-11325,-2657,-1034,-288,-454,97,185,79.
S01: 11332,-12877,-3486,-1616,83,228,97,169,97.
S01: 1750,-10420,-3189,-400,1052,245,113,137,85.
S01: 11353,-16950,-9708,-569,-1186,-1801,65,161,105.
S01: 11686,-11174,-3998,-431,1204,235,41,169,95.
S01: -478,-15438,-7684,-2281,-2075,-3257,-15,193,119.
S01: 26933,-4676,-7888,525,950,-1997,9,137,115.
S01: 3893,-13667,-3126,-116,-367,-1770,-119,185,115.
S01: 21487,-3611,-11879,222,389,-1009,-127,209,129.
S01: 10244,-9738,-2639,-147,-462,-621,-167,177,121.
S01: 18287,-6270,-8632,350,1183,248,-191,185,125.
S01: 19816,-3725,-17038,268,-1940,-1363,-191,161,119.
S01: 9306,-7159,-2723,2,477,832,-199,217,119.
S01: 20344,-4435,-4887,-76,203,-328,-247,201,137.
S01: 8637,-4521,-6009,-356,-124,-465,-175,185,141.
S01: 19590,-2598,-7191,1466,1500,-421,-255,217,137.
S01: 18250,-2082,-4286,-237,572,-1,-271,201,147.
S01: 12693,-4437,-2143,794,1406,-306,-279,257,111.
S01: 20668,-2234,-8018,108,3461,2096,-319,249,115.
S01: -8324,-8544,4745,1061,3468,3244,-351,305,127.
S01: 2673,-1638,5121,-754,5293,2869,-263,225,123.
S01: 17049,-15316,-6089,5485,-1345,11253,-215,265,101.
S01: 2316,-12625,2580,3004,2949,5907,-31,233,101.
S01: -4797,-7834,8817,805,1083,5270,145,129,75.
S01: -12779,-3719,8264,2346,3884,5081,281,-7,61.
S01: -10289,-3171,-5884,3783,4895,5244,393,-135,97.
S01: -26464,-3666,9676,3201,3320,2767,313,-367,145.
S01: -23927,-1656,-2465,3031,1386,1780,281,-415,141.
S01: -7947,-520,2655,1859,784,547,185,-391,155.
S01: -18129,1622,2109,1036,-277,68,201,-327,185.
S01: -17314,2784,1479,339,-923,-254,145,-223,205.
S01: -18116,1487,9607,406,-1542,-640,121,-215,173.
S01: -16059,-1861,-1492,372,-3951,-4055,161,-183,175.
S01: -13489,-2345,8795,842,-3061,-1699,209,-47,161.
S01: 8392,5659,10275,2000,-6608,-2694,193,9,125.
S01: 6087,-11831,21602,293,-3371,543,217,25,83.
S01: -7296,-2924,13659,928,-3241,-125,169,81,55.
S01: 3487,-7593,13133,1576,-1597,104,161,105,11.
S01: 3722,-2757,18936,-496,-2327,780,121,137,-23.
S01: 5336,-999,18624,-466,-1053,-739,169,81,-27.
S01: 6984,-5607,19991,258,-1082,-288,153,65,-47.
S01: 9152,-1630,18763,-1515,-403,-1730,105,89,-61.
S01: 6942,-7999,19417,-68,-1356,323,105,145,-57.
S01: 8761,-3715,13801,-573,432,-1077,81,193,-27.
S01: 10025,-7488,13437,-431,-243,-803,33,169,-49.
S01: 32767,-32768,-32768,-1991,-1338,-3562,-31,233,-29.
S01: 9958,-5102,11919,13,244,-218,-63,289,-23.
S01: 11233,-7235,15519,-6,1045,-734,-207,289,-7.
S01: 10216,-6970,6089,-847,-253,1124,-183,273,-13.
S01: 20109,-8865,13686,-767,4933,-2347,-207,313,-19.
S01: 14797,-5876,22828,-1121,1756,-353,-191,281,-3.
S01: 5932,-7744,8707,-1415,2467,-1386,-183,297,15.
S01: 8332,-4084,26627,-1854,2201,-77,-263,353,31.
S01: 14379,-12954,12459,-2037,-2329,2731,-263,313,27.
S01: 10659,-13258,-6704,1432,-2722,-1137,-207,345,41.
S01: 2534,-3030,9255,2129,-7851,2618,-143,321,65.
S01: 7009,-10837,13508,1184,1937,2550,-223,369,55.
S01: 4941,-10444,9979,-650,3293,-946,1,273,31.
S01: 2493,-10006,10863,-720,4276,272,1,265,37.
S01: 478,-10960,10862,-2608,7349,-447,-39,297,31.
S01: -3216,-13804,9209,-1592,9183,-436,-63,289,101.
S01: -6191,-12823,2938,-2335,12740,557,-135,257,117.
S01: -7795,-13985,-1767,-2098,6020,-635,-311,225,133.
S01: -6827,-13291,-4752,-696,1416,-276,-567,169,147.
S01: -5139,-13918,-6647,-1255,3004,-639,-791,97,149.
S01: -2432,-15032,-6838,-624,1010,-579,-759,81,133.
S01: -3810,-13491,-6715,148,-241,-258,-871,81,119.
S01: -4168,-13861,-6058,28,150,-291,-839,17,109.
S01: -3524,-14085,-6897,-62,-2118,-131,-823,17,131.
S01: -5078,-13645,-5879,413,-2910,233,-871,41,99.
S01: -8384,-14457,-1795,986,-14319,216,-847,57,129.
S01: -7631,-12494,2623,262,-8701,1419,-591,65,163.
S01: -7082,-12803,6006,390,-5058,970,-159,65,171.
S01: -5472,-12503,8621,512,-5816,921,41,49,157.
S01: -3679,-11081,10485,387,-4016,866,113,81,121.
S01: -2236,-11463,10194,329,-2593,684,297,9,85.
S01: -697,-11020,12328,334,-3180,683,313,25,31.
S01: 947,-10968,12527,249,-1917,811,329,1,25.
S01: 1608,-10960,12291,159,-1927,682,353,-47,37.
S01: 2637,-11200,13142,233,-3017,638,353,-39,-25.
S01: 3737,-10571,13193,138,-1315,449,329,-95,-31.
S01: 4264,-10707,13495,101,-814,381,329,-143,-71.
S01: 3702,-10723,13560,-28,-263,306,257,-111,-83.
S01: 4429,-10896,13371,-67,-137,87,297,-143,-57.
S01: 4425,-10919,14374,-631,1716,-967,305,-151,-71.
S01: 1596,-11295,12771,-1376,8263,-1773,313,-175,-77.
S01: -1658,-11220,9463,-890,8334,-1842,329,-39,-3.
S01: -3055,-12577,8508,-352,3858,-994,289,1,57.
S01: -6298,-13440,7113,-277,4367,-651,185,17,105.
S01: -6504,-13654,4319,-317,9007,-951,185,65,133.
S01: -7631,-14266,1680,-111,10683,-165,-95,105,151.
S01: -5847,-13918,-2950,-332,4489,-421,-367,65,185.
S01: -5562,-13857,-5325,-339,1146,-125,-639,57,165.
S01: -6050,-14144,-6220,-335,2251,-145,-695,41,163.
S01: -5406,-14044,-5266,71,-407,70,-775,17,147.
S01: -6149,-14386,-5489,-59,-3110,576,-799,-7,123.
S01: -7425,-14612,-3867,4,-3920,319,-743,57,149.
S01: -6814,-13867,188,234,-14836,603,-631,33,157.
S01: -5986,-12818,5615,730,-11808,1572,-351,81,161.
S01: -2395,-12008,10399,1034,-9432,1561,-7,89,159.
S01: 453,-10920,11631,575,-4563,701,177,33,83.
S01: 1967,-10926,11457,-50,-67,7,289,-39,3.
S01: 652,-12509,11392,-453,1896,-792,337,-31,-21.
S01: 1609,-11312,11567,-1406,6315,-2158,273,-7,-7.
S01: -3857,-13096,6859,-1388,18302,-1446,329,9,15.
S01: -6842,-13512,1551,-801,13982,733,97,73,145.
S01: -8829,-12192,-3460,-520,3909,1045,-223,105,169.
