0146,2,-16,-2,-1071,-287,41.
S01: 9152,10416,-9857,0,7,-5,-1023,-343,21.
S01: 9179,10310,-9845,-2,0,4,-1071,-295,25.
S01: 9159,10328,-9959,4,-2,-4,-1023,-303,15.
S01: 9148,10350,-9836,3,7,-3,-1063,-295,19.
S01: 9161,10434,-9765,5,1,-5,-1047,-295,17.
S01: 9299,10246,-10049,-1,3,-1,-1039,-287,-5.
S01: 9207,10376,-9869,5,4,0,-1023,-311,27.
S01: 9194,10325,-9925,-1,9,-12,-1023,-287,17.
S01: 9311,10407,-9939,0,6,0,-1039,-303,23.
S01: 9125,10300,-9806,1,-13,12,-1055,-271,27.
S01: 9149,10310,-10025,-3,-4,-1,-999,-319,49.
S01: 9265,10398,-9800,-5,-7,2,-1079,-303,17.
S01: 9406,10324,-9859,-2,9,-9,-1015,-311,21.
S01: 9317,10359,-9907,-3,11,0,-1079,-287,35.
S01: 9341,10379,-9817,6,-8,13,-1087,-327,13.
S01: 9283,10325,-9898,3,1,5,-1007,-287,47.
S01: 9358,10385,-9695,-3,1,0,-1039,-303,49.
S01: 9288,10411,-9659,-1,-10,0,-1055,-255,39.
S01: 9269,10392,-9904,5,-8,-2,-991,-271,3.
S01: 9174,10330,-9784,-1,5,4,-1071,-287,-7.
S01: 9242,10342,-9797,3,-8,5,-1039,-303,15.
S01: 9169,10283,-9741,5,-6,-2,-1095,-319,17.
S01: 9196,10407,-9795,-2,-15,4,-1055,-279,27.
S01: 9345,10298,-9716,2,-11,-2,-1031,-279,21.
S01: 9220,10372,-9862,2,-15,10,-1039,-303,-7.
S01: 9214,10367,-9885,4,-18,12,-1039,-239,35.
S01: 9244,10428,-9753,-1,-10,7,-1039,-279,39.
S01: 9171,10518,-9754,4,-13,-1,-1095,-287,15.
S01: 9281,10445,-9732,4,-6,-4,-1079,-327,39.
S01: 9245,10398,-9832,4,-10,6,-1087,-303,57.
S01: 9292,10369,-9769,5,-19,0,-1063,-295,5.
S01: 9256,10320,-9928,-2,-13,6,-1063,-255,39.
S01: 9244,10284,-9740,8,-14,-2,-999,-311,37.
S01: 9250,10401,-9804,-3,-5,8,-1039,-271,31.
S01: 9164,10382,-9783,-1,-17,7,-1063,-319,7.
S01: 9184,10403,-9705,2,-8,4,-1047,-263,11.
S01: 9159,10373,-9813,12,-17,3,-1071,-287,19.
S01: 9358,10387,-9863,-3,-4,3,-1023,-287,15.
S01: 9258,10320,-9753,5,-15,2,-1023,-303,1.
S01: 9275,10290,-9856,0,-10,2,-1047,-295,17.
S01: 9197,10433,-9705,-8,-1,-1,-1039,-287,35.
S01: 9220,10421,-9741,8,-13,2,-1023,-319,23.
S01: 9126,10320,-9865,1,-5,8,-1063,-311,-5.
S01: 9370,10288,-9821,0,10,-4,-1031,-271,31.
S01: 9346,10382,-9745,1,-8,1,-1095,-303,21.
S01: 9131,10490,-9632,-5,2,4,-1063,-295,5.
S01: 9202,10464,-9810,2,-11,-1,-1055,-287,7.
S01: 9266,10423,-9919,-1,-5,1,-1031,-295,27.
S01: 9228,10335,-9711,3,-5,0,-1039,-351,13.
S01: 9273,10344,-9915,0,-8,0,-1055,-287,15.
S01: 9087,10458,-9812,6,-1,2,-1039,-295,33.
S01: 9266,10429,-9851,8,-7,1,-1023,-303,23.
S01: 9199,10319,-9936,6,1,-15,-1047,-319,23.
S01: 9266,10359,-9805,1,3,3,-1023,-271,29.
S01: 9246,10376,-9835,0,-14,2,-1063,-311,21.
S01: 9194,10374,-9838,-6,-4,-2,-1031,-327,13.
S01: 9243,10442,-9908,-7,-2,3,-1047,-287,23.
S01: 9334,10397,-9790,1,-12,2,-1055,-255,19.
S01: 9388,10248,-9880,3,-3,3,-983,-279,-1.
S01: 9288,10344,-9804,-1,1,0,-1031,-295,19.
S01: 9202,10497,-9928,-5,-2,-2,-1015,-247,15.
S01: 9309,10387,-9872,5,0,2,-1023,-263,27.
S01: 9237,10436,-9747,-3,0,2,-1047,-287,19.
S01: 9227,10370,-9772,6,-8,0,-1055,-295,15.
S01: 9223,10345,-9799,1,1,1,-1047,-271,3.
S01: 9249,10378,-10011,-5,-3,-5,-1047,-311,23.
S01: 9215,10460,-9891,0,-3,-5,-1095,-279,-1.
S01: 9361,10375,-9856,1,0,-1,-1071,-319,35.
S01: 9169,10426,-9825,-1,5,3,-1007,-303,21.
S01: 9320,10281,-9862,-4,3,6,-1031,-271,21.
S01: 9034,10415,-9761,-2,3,-4,-1071,-295,3.
S01: 9229,10327,-9941,-2,-2,0,-1007,-287,19.
S01: 9323,10378,-9900,-1,8,3,-1047,-327,13.
S01: 9152,10347,-9777,-1,3,1,-1015,-295,37.
S01: 9377,10415,-9676,2,0,-1,-1031,-303,15.
S01: 9160,10489,-9931,-3,-5,0,-1023,-263,29.
S01: 9241,10311,-9788,-3,-2,3,-1047,-311,35.
S01: 9297,10494,-9752,-3,-2,-1,-1071,-271,31.
S01: 9257,10375,-9898,-5,4,-16,-1023,-247,9.
S01: 9261,10226,-9917,-9,6,0,-1015,-279,15.
S01: 9287,10374,-9871,-3,1,-2,-1031,-303,25.
S01: 9110,10310,-9808,-1,4,0,-1007,-271,5.
S01: 9228,10440,-9853,6,5,-2,-1087,-271,17.
S01: 9231,10416,-9710,-7,9,1,-1023,-303,15.
S01: 9189,10490,-9754,-6,9,1,-1047,-303,25.
S01: 9289,10372,-9866,5,4,8,-1079,-327,15.
S01: 9403,10341,-9796,-7,1,2,-1079,-255,35.
S01: 9217,10303,-9661,0,-2,-7,-1055,-303,-3.
S01: 9232,10426,-9809,1,10,-4,-1023,-287,11.
S01: 9262,10363,-9887,-6,6,6,-1015,-287,31.
S01: 9214,10380,-9688,-11,3,-1,-1039,-287,23.
S01: 9333,10443,-9801,5,0,1,-1047,-303,21.
S01: 9240,10283,-9745,0,-1,0,-1055,-279,27.
S01: 9186,10403,-9768,2,5,-2,-1055,-303,17.
S01: 9257,10311,-9924,-1,4,-4,-1055,-271,31.
S01: 9219,10380,-9812,-10,7,-10,-1015,-279,33.
S01: 9232,10422,-9855,6,-1,-5,-1023,-287,23.
S01: 9216,10321,-9896,2,-1,-9,-1031,-335,25.
S01: 9212,10350,-9820,0,5,0,-1039,-271,-5.
S01: 9234,10313,-9839,0,5,-4,-1103,-319,15.
S01: 9263,10445,-10003,-3,16,0,-1055,-263,37.
S01: 9220,10296,-9744,-1,7,-2,-1055,-287,3.
S01: 9319,10284,-9819,-3,13,-10,-1063,-271,11.
S01: 9220,10350,-9816,-4,4,-3,-1039,-295,17.
S01: 9277,10415,-9916,0,-1,-1,-1023,-295,-5.
S01: 9178,10384,-9804,0,-5,-13,-1023,-295,25.
S01: 9333,10456,-9915,5,9,-2,-1015,-263,15.
S01: 9254,10395,-9978,-3,3,-4,-1007,-279,45.
S01: 9180,10313,-9844,2,1,-6,-1031,-295,19.
S01: 9319,10320,-9816,3,8,-6,-1063,-271,11.
S01: 9137,10406,-9883,-1,6,-10,-999,-295,21.
S01: 9231,10355,-9922,-1,6,0,-1007,-311,17.
S01: 9306,10410,-9842,3,7,-2,-1079,-319,33.
S01: 9241,10387,-9882,-3,12,-7,-1039,-327,-7.
S01: 9175,10400,-9844,-9,11,0,-1007,-279,31.
S01: 9291,10386,-9913,-2,2,-1,-1015,-351,17.
S01: 9170,10439,-9907,0,13,4,-1007,-303,3.
S01: 9365,10262,-9731,-5,7,-4,-1023,-327,25.
S01: 9230,10282,-9899,3,8,-2,-1071,-271,21.
S01: 9204,10285,-9908,-8,7,-10,-1063,-271,39.
S01: 9194,10423,-9970,-5,9,-3,-1039,-263,35.
S01: 9332,10241,-9736,-8,10,-10,-1071,-303,17.
S01: 9141,10328,-9839,-2,25,0,-1023,-271,33.
S01: 9206,10305,-9750,-5,9,2,-1023,-303,23.
S01: 9357,10292,-10048,2,14,-6,-1039,-271,31.
S01: 9360,10293,-9846,-4,20,-5,-1071,-311,27.
S01: 9170,10297,-9962,-2,19,-7,-1023,-263,35.
S01: 9194,10513,-9757,-1,9,4,-1071,-311,23.
S01: 9282,10348,-9891,1,3,-10,-1031,-255,17.
S01: 9265,10389,-9914,-1,16,-4,-1031,-311,21.
S01: 9316,10386,-9879,0,6,-2,-1031,-327,21.
S01: 9236,10432,-9856,2,13,-8,-1031,-303,31.
S01: 9129,10396,-9947,0,7,-6,-1023,-319,9.
S01: 9323,10350,-9965,-6,11,-8,-1071,-271,11.
S01: 9242,10251,-9844,-7,11,-6,-1055,-311,23.
S01: 9298,10370,-10010,-3,5,-2,-1071,-287,19.
S01: 9191,10263,-9887,-2,7,-6,-1047,-311,-11.
S01: 9292,10380,-10028,-5,9,0,-1047,-271,23.
S01: 9190,10346,-9906,-6,11,0,-999,-311,23.
S01: 9136,10240,-9881,-10,8,-4,-1039,-295,23.
S01: 9184,10364,-9879,3,6,-9,-1055,-295,31.
S01: 9245,10436,-10118,6,17,-4,-1007,-303,35.
S01: 9342,10280,-9935,-4,7,-8,-1047,-279,21.
S01: 9287,10173,-10016,-2,16,-11,-1079,-287,25.
S01: 9295,10267,-9888,1,12,-8,-1039,-343,11.
S01: 9160,10336,-9951,-1,13,-4,-1047,-271,31.
S01: 9153,10378,-9895,-7,6,2,-1007,-271,3.
S01: 9410,10309,-10129,-5,13,-9,-1007,-303,29.
S01: 9178,10419,-9965,-1,17,-10,-983,-263,5.
S01: 9287,10431,-9908,3,8,-4,-1031,-287,11.
S01: 9330,10227,-9819,0,17,-10,-1055,-279,43.
S01: 9370,10383,-9782,-2,5,-1,-1063,-287,13.
S01: 9288,10309,-9841,4,18,-9,-1023,-311,13.
S01: 9329,10383,-9788,-3,7,-13,-1015,-279,7.
S01: 9255,10444,-9841,1,9,-1,-1007,-287,47.
S01: 9290,10505,-9896,-6,13,-11,-991,-279,19.
S01: 9330,10318,-9770,-6,10,-5,-1047,-327,21.
S01: 9191,10249,-10034,-7,11,-7,-1063,-303,35.
S01: 9256,10466,-9760,5,8,-5,-999,-295,21.
S01: 9301,10354,-9869,-6,12,-6,-1047,-279,19.
S01: 9237,10208,-9972,-9,16,-10,-1023,-295,21.
S01: 9392,10318,-9912,-1,16,-8,-1007,-287,31.
S01: 9320,10284,-9750,5,13,-7,-1079,-295,33.
S01: 9375,10372,-9926,-6,11,-3,-1055,-271,9.
S01: 9352,10237,-9967,-5,10,-2,-1031,-271,25.
S01: 9229,10278,-9872,7,9,1,-1071,-295,3.
S01: 9238,10396,-9969,-4,-7,-2,-1063,-287,29.
S01: 9260,10236,-10021,-7,13,-3,-1039,-303,11.
S01: 9282,10251,-10074,0,13,-5,-1063,-279,19.
S01: 9298,10397,-9748,0,8,-11,-1087,-303,25.
S01: 9270,10365,-10019,-3,14,-1,-1031,-319,19.
S01: 9216,10344,-9959,-1,9,-16,-1031,-311,23.
S01: 9470,10316,-10085,4,14,-7,-1031,-255,19.
S01: 9338,10388,-10016,-3,20,-8,-1071,-279,23.
S01: 9284,10425,-10018,-4,17,-11,-1015,-279,19.
S01: 9333,10169,-9980,3,-5,1,-1031,-319,19.
S01: 9334,10310,-9976,-8,19,-13,-1007,-319,43.
S01: 9128,10390,-9887,-1,13,-9,-1055,-335,5.
S01: 9370,10262,-9980,-2,24,-13,-1071,-303,17.
S01: 9248,10180,-9901,1,10,0,-1079,-287,-1.
S01: 9303,10372,-10139,4,9,-7,-1063,-287,9.
S01: 9245,10207,-9989,-2,18,-11,-1023,-279,47.
S01: 9151,10414,-9956,4,10,-8,-1007,-287,-5.
S01: 9375,10240,-10006,0,3,-9,-1063,-271,19.
S01: 9356,10430,-9945,-2,7,-14,-1063,-279,45.
S01: 9323,10274,-10043,-2,11,-6,-1031,-279,35.
S01: 9292,10278,-10035,1,3,-2,-1055,-303,5.
S01: 9301,10412,-10188,0,4,-10,-1079,-319,29.
S01: 9357,10259,-10103,0,3,-10,-1063,-279,19.
S01: 9238,10350,-9967,-1,10,-8,-1031,-287,25.
S01: 9287,10296,-10035,0,14,-1,-1007,-303,19.
S01: 9254,10316,-10067,0,10,-8,-1055,-287,19.
S01: 9320,10248,-10059,0,3,-5,-1087,-295,11.
S01: 9463,10322,-10037,-3,7,-10,-1079,-303,15.
S01: 9231,10287,-9944,-1,13,-11,-1023,-295,33.
S01: 9390,10244,-10147,-3,9,-4,-991,-303,21.
S01: 9507,10421,-10019,-4,10,-6,-1023,-263,19.
S01: 9170,10195,-10019,2,0,2,-1071,-271,45.
S01: 9292,10283,-9964,5,11,-3,-1055,-295,13.
S01: 9395,10078,-10044,-5,3,-2,-1063,-319,17.
S01: 9340,10292,-9890,2,6,-5,-1039,-287,33.
S01: 9319,10225,-10066,5,4,-3,-1015,-295,27.
S01: 9333,10265,-9848,4,19,-10,-1031,-311,17.
S01: 9328,10350,-9822,-2,8,-7,-1031,-295,39.
S01: 9266,10199,-9892,14,3,-8,-983,-303,27.
S01: 9267,10356,-9929,-5,-2,-4,-1063,-287,-5.
S01: 9258,10364,-9898,-3,2,3,-1015,-263,13.
S01: 9394,10284,-10157,-5,4,-4,-1023,-311,29.
S01: 9228,10303,-9947,1,10,-11,-1031,-303,27.
S01: 9187,10212,-10030,-6,8,-4,-1031,-319,25.
S01: 9298,10212,-9966,2,8,-8,-1031,-279,15.
S01: 9231,10162,-9940,-5,0,-1,-1063,-303,15.
S01: 9271,10326,-10156,5,10,-16,-1087,-319,11.
S01: 9192,10273,-9954,0,2,0,-1007,-271,15.
S01: 9248,10374,-9878,3,0,2,-1063,-247,27.
S01: 9123,10202,-10050,3,0,-4,-1007,-279,33.
S01: 9328,10420,-9971,1,9,-6,-1031,-295,33.
S01: 9198,10165,-10064,-1,-2,-2,-1047,-263,33.
S01: 9352,10278,-10092,1,4,0,-1111,-271,25.
S01: 9260,10185,-10041,-8,4,10,-1031,-327,29.
S01: 9243,10373,-10182,8,-8,1,-1007,-287,31.
S01: 9262,10362,-9997,6,3,-4,-1023,-279,31.
S01: 9338,10362,-10012,-7,0,-3,-1071,-295,15.
S01: 9540,10237,-10053,2,-2,-2,-1047,-279,3.
S01: 9317,10252,-9938,-1,4,-7,-1031,-311,27.
S01: 9286,10461,-9948,0,4,3,-1031,-279,3.
S01: 9395,10170,-10177,5,3,-5,-1031,-303,7.
S01: 9295,10307,-9848,-2,2,-7,-1047,-279,29.
S01: 9263,10399,-10148,6,-5,-1,-1103,-295,27.
S01: 9239,10301,-9925,5,4,-9,-1031,-271,25.
S01: 9337,10256,-10042,5,-3,-6,-1015,-303,31.
S01: 9398,10326,-10072,-3,4,-2,-1023,-319,-1.
S01: 9355,10271,-10025,-1,6,5,-1047,-271,11.
S01: 9295,10332,-10054,1,-6,0,-1031,-303,17.
S01: 9337,10271,-9964,0,6,-5,-1055,-311,7.
S01: 9235,10320,-9956,0,3,0,-1015,-287,27.
S01: 9406,10181,-10041,6,-3,-4,-1039,-271,25.
S01: 9456,10153,-10001,-1,1,-7,-1079,-263,27.
S01: 9239,10283,-10127,-1,-9,0,-1023,-311,19.
S01: 9352,10322,-10077,5,-10,7,-1039,-279,31.
S01: 9349,10284,-10036,-3,2,1,-1071,-271,31.
S01: 9256,10269,-9924,1,-10,3,-1015,-239,39.
S01: 9312,10317,-9959,4,-3,1,-1015,-287,33.
S01: 9367,10278,-10051,0,2,-2,-1063,-279,23.
S01: 9381,10331,-10129,7,-9,-4,-1031,-287,15.
S01: 9464,10174,-9942,-1,-4,-1,-1055,-311,29.
S01: 9342,10287,-10202,-8,-8,-5,-1039,-303,49.
S01: 9379,10305,-10043,-8,-9,-6,-1031,-319,7.
S01: 9367,10211,-10120,0,-9,2,-1055,-255,35.
